etID  | Input | Balkan Romance | Common Romanian | Output {GOLD}
1275   | #pastiˈoːnem# | *#pat͡ʃˈone# | *#pət͡ʃˈune# | *#pəʃˈune# {GOLD: #pəʃˈune#}
1276   | #sarkinˈaːtium# | *#sart͡ʃenˈat͡su# | *#səɾt͡ʃenˈat͡su# | *#sɨrt͡ʃinˈat͡s# {GOLD: #sərt͡ʃinˈa#}
1277   | #stˈabulum# | *#stˈaulu# | *#stˈauɾu# | *#stˈawr# {GOLD: #stˈawl#}
1278   | #stimulˈaːria# | *#stemulˈajra# | *#stemuɾˈajɾe# | *#stimurˈare# {GOLD: #strəmurˈare#}
1279   | #tˈurma# | *#tˈurma# | *#tˈuɾmə# | *#tˈurmə# {GOLD: #tˈurmə#}
1280   | #wakkarˈitia# | *#vakarˈet͡sa# | *#vəkəɾe̯ˈat͡sə# | *#vəkəre̯ˈat͡sə# {GOLD: #vəkəre̯ˈat͡sə#}
1281   | #bowˈaːrium# | *#boˈajru# | *#buˈajɾu# | *#buˈar# {GOLD: #bo̯ˈar#}
1282   | #pastˈoːrem# | *#pastˈore# | *#pəsto̯ˈaɾe# | *#pəsto̯ˈare# {GOLD: #pəstˈor#}
1283   | #porkˈaːrium# | *#porkˈajru# | *#puɾkˈajɾu# | *#purkˈar# {GOLD: #purkˈar#}
1284   | #kˈaːseum# | *#kˈaʃu# | *#kˈaʃu# | *#kˈaʃ# {GOLD: #kˈaʃ#}
1285   | #kˈeːra# | *#t͡ʃˈera# | *#t͡ʃe̯ˈaɾə# | *#t͡ʃe̯ˈarə# {GOLD: #t͡ʃe̯ˈarə#}
1286   | #koˈaːɡulum# | *#klˈaɡu# | *#kʎˈaɡu# | *#kjˈaɡ# {GOLD: #ke̯ˈaɡ#}
1287   | #kolˈostrum# | *#kolˈostru# | *#kuɾˈostɾu# | *#kurˈostru# {GOLD: #korˈastrə#}
1288   | #fawˈulum# | *#faɡˈulu# | *#fəɡˈuɾu# | *#fəɡˈur# {GOLD: #faɡˈur#}
1289   | #fˈawum# | *#fˈaɡu# | *#fˈaɡu# | *#fˈaɡ# {GOLD: #fˈaɡ#}
1290   | #frˈuːktum# | *#frˈuptu# | *#fɾˈuptu# | *#frˈupt# {GOLD: #frˈupt#}
1291   | #ɡallinˈaːkeum# | *#ɡallenˈat͡su# | *#ɡəlenˈat͡su# | *#ɡəlinˈat͡s# {GOLD: #ɡəˈinat͡s#}
1292   | #inkoaːɡulˈaː# | *#enklaɡˈa# | *#enkʎeɡˈa# | *#ɨnkjeɡˈa# {GOLD: #ɨnkeɡˈa#}
1293   | #mˈelem# | *#mˈɛle# | *#mje̯ˈaɾe# | *#mjˈere# {GOLD: #mjˈere#}
1294   | #paːstˈuːram# | *#pastˈura# | *#pəstˈuɾə# | *#pɨstˈurə# {GOLD: #pəstˈurə#}
1295   | #stˈupum# | *#stˈupu# | *#stˈupu# | *#stˈup# {GOLD: #stˈup#}
1296   | #sˈuːkum# | *#sˈuku# | *#sˈuku# | *#sˈuk# {GOLD: #usˈuk#}
1297   | #ˈuːnktum# | *#ˈuntu# | *#ˈuntu# | *#ˈunt# {GOLD: #ˈunt#}
1298   | #uːnktˈuːram# | *#untˈura# | *#untˈuɾə# | *#untˈurə# {GOLD: #untˈurə#}
1299   | #ˌekspantikˈaːre# | *#spantekˈare# | *#spəntekˈaɾe# | *#spɨntekˈare# {GOLD: #spintekˈa#}
1300   | #piskˈaːrium# | *#peskˈajru# | *#peskˈajɾu# | *#pəskˈar# {GOLD: #pəskˈar#}
1301   | #weːnˈaːriː# | *#venˈari# | *#venˈaɾji# | *#vɨnˈarj# {GOLD: #vɨnˈa#}
1302   | #weːnaːtˈoːrem# | *#venatˈore# | *#venəto̯ˈaɾe# | *#vɨnəto̯ˈare# {GOLD: #vɨnətˈor#}
1303   | #weːnaːtˈoːrem# | *#venatˈore# | *#venəto̯ˈaɾe# | *#vɨnəto̯ˈare# {GOLD: #vɨnəto̯ˈare#}
1304   | #bˈatte# | *#bˈate# | *#bˈate# | *#bˈate# {GOLD: #bˈate#}
1305   | #deːspoliˈaː# | *#despoljˈa# | *#despoʎˈa# | *#despojˈa# {GOLD: #despujˈa#}
1306   | #ˌinfrˈanɡe# | *#enfrˈand͡ʒe# | *#enfɾˈənd͡ʒe# | *#ɨnfrˈɨnd͡ʒe# {GOLD: #ɨnfrˈɨnd͡ʒe#}
1307   | #ˌinfrontˈaː# | *#enfrontˈa# | *#enfɾuntˈa# | *#ɨnfruntˈa# {GOLD: #ɨnfruntˈa#}
1308   | #ˌinwˈinke# | *#envˈent͡ʃe# | *#envˈent͡ʃe# | *#ɨnvˈint͡ʃe# {GOLD: #ɨnvˈind͡ʒe#}
1309   | #lˈuːktam# | *#lˈupta# | *#lˈuptə# | *#lˈuptə# {GOLD: #lˈuptə#}
1310   | #luktˈaːriː# | *#luptˈari# | *#luptˈaɾji# | *#luptˈarj# {GOLD: #luptˈa#}
1311   | #praedˈaː# | *#prɛdˈa# | *#pɾjedˈa# | *#prjedˈa# {GOLD: #prədˈa#}
1312   | #rˈape# | *#rˈape# | *#rrˈape# | *#rˈape# {GOLD: #rəpˈi#}
1313   | #repˈoːne# | *#repˈone# | *#rrepˈune# | *#rəpˈune# {GOLD: #rəpˈune#}
1314   | #saɡittˈaː# | *#sad͡ʒetˈa# | *#səd͡ʒetˈa# | *#səd͡ʒətˈa# {GOLD: #səd͡ʒetˈa#}
1315   | #suppˈoːne# | *#supˈone# | *#supˈune# | *#supˈune# {GOLD: #supˈune#}
1316   | #saɡˈitta# | *#sad͡ʒˈeta# | *#səd͡ʒe̯ˈatə# | *#səd͡ʒe̯ˈatə# {GOLD: #səd͡ʒe̯ˈatə#}
1317   | #skˈutum# | *#skˈutu# | *#skˈutu# | *#skˈut# {GOLD: #skˈut#}
1318   | #tʰˈeːka# | *#tˈeka# | *#te̯ˈakə# | *#te̯ˈakə# {GOLD: #te̯ˈakə#}
1319   | #zˈawa# | *#zˈaa# | *#zˈa# | *#zˈa# {GOLD: #zˈa#}
1320   | #pˈaːkem# | *#pˈat͡ʃe# | *#pˈat͡ʃe# | *#pˈat͡ʃe# {GOLD: #pˈat͡ʃe#}
1321   | #prˈae̯da# | *#prˈada# | *#pɾˈadə# | *#prˈadə# {GOLD: #prˈadə#}
1322   | #kaiˈulum# | *#kad͡ʒˈulu# | *#kəd͡ʒˈuɾu# | *#kəʒˈur# {GOLD: #kˈajer#}
1323   | #kˈannulam# | *#kˈannula# | *#kˈannuɾə# | *#kˈanurə# {GOLD: #kˈanurə#}
1324   | #depaːnˈaː# | *#depanˈa# | *#depənˈa# | *#depɨnˈa# {GOLD: #depənˈa#}
1325   | #ˌekskarminˈaː# | *#skarmenˈa# | *#skəɾmenˈa# | *#skɨrmɨnˈa# {GOLD: #skərmənˈa#}
1326   | #folliˈoːlum# | *#folljˈolu# | *#fuʎˈoɾu# | *#fujˈor# {GOLD: #fujˈor#}
1327   | #fˈurka# | *#fˈurka# | *#fˈuɾkə# | *#fˈurkə# {GOLD: #fˈurkə#}
1328   | #fuːskˈellum# | *#fust͡ʃˈɛllu# | *#fuʃtˈelu# | *#fuʃtˈel# {GOLD: #fust͡ʃˈello#}
1329   | #fustikˈellum# | *#fustet͡ʃˈɛllu# | *#fustet͡ʃˈelu# | *#fustet͡ʃˈel# {GOLD: #fuʃtˈel#}
1330   | #fustˈellum# | *#fut͡sˈɛllu# | *#fut͡sˈelu# | *#fut͡sˈel# {GOLD: #fuʃt͡ʃˈel#}
1331   | #fˈuːsum# | *#fˈusu# | *#fˈusu# | *#fˈus# {GOLD: #fˈus#}
1332   | #ɡlˈemus# | *#ɡlˈɛmu# | *#ɡʎˈemu# | *#ɡjˈim# {GOLD: #ɡjˈem#}
1333   | #ˌinkolikˈaː# | *#enkolkˈa# | *#enkulkˈa# | *#ɨnkulkˈa# {GOLD: #ɨnkurkˈa#}
1334   | #sˈuːbulum# | *#sˈuwlu# | *#sˈuwɾu# | *#sˈur# {GOLD: #sˈul#}
1335   | #nˈoːdum# | *#nˈodu# | *#nˈodu# | *#nˈod# {GOLD: #nˈod#}
1336   | #oːrdˈiː# | *#ordˈi# | *#uɾdˈi# | *#urdˈi# {GOLD: #urzˈi#}
1337   | #pˈae̯nulam# | *#pˈanula# | *#pˈənuɾə# | *#pˈɨnurə# {GOLD: #pˈənurə#}
1338   | #pˈedinum# | *#pˈɛdenu# | *#pje̯ˈadenu# | *#pjˈedin# {GOLD: #pjˈedin#}
1339   | #pˈillam# | *#pˈella# | *#pe̯ˈa# | *#pe̯ˈa# {GOLD: #pˈiwə#}
1340   | #raskulˈaː# | *#rasklˈa# | *#rrəskʎˈa# | *#rəʃkjˈa# {GOLD: #rəʃkjˈa#}
1341   | #retˈeː# | *#retˈe# | *#rretˈe# | *#rəte̯ˈa# {GOLD: #ret͡se̯ˈa#}
1342   | #spˈatʰam# | *#spˈata# | *#spˈatə# | *#spˈatə# {GOLD: #spˈatə#}
1343   | #skwˈaːmam# | *#skˈama# | *#skˈəmə# | *#skˈəmə# {GOLD: #skˈamə#}
1344   | #stˈuppam# | *#stˈupa# | *#stˈupə# | *#stˈupə# {GOLD: #stˈupə#}
1345   | #tendˈikulam# | *#tendˈekla# | *#tende̯ˈakʎe# | *#tindˈeke# {GOLD: #tindˈekje#}
1346   | #teksˈeː# | *#t͡sesˈe# | *#t͡sesˈe# | *#t͡sesˈe# {GOLD: #t͡sˈese#}
1347   | #torkwˈeː# | *#tort͡ʃˈe# | *#tuɾt͡ʃˈe# | *#turt͡ʃˈe# {GOLD: #to̯ˈart͡ʃe#}
1348   | #tˈortum# | *#tˈortu# | *#tˈoɾtu# | *#tˈort# {GOLD: #tˈort#}
1349   | #ˈassulam# | *#ˈasula# | *#ˈasuɾə# | *#ˈasurə# {GOLD: #ˈaʃkje#}
1350   | #dˈoɡam# | *#dˈoɡa# | *#do̯ˈaɡə# | *#do̯ˈaɡə# {GOLD: #do̯ˈaɡə#}
1351   | #doɡˈaːrium# | *#doɡˈajru# | *#duɡˈajɾu# | *#duɡˈar# {GOLD: #doɡˈar#}
1352   | #dolˈaː# | *#dolˈa# | *#duɾˈa# | *#durˈa# {GOLD: #durˈa#}
1353   | #liɡnˈaːrium# | *#lemnˈajru# | *#lemnˈajɾu# | *#limnˈar# {GOLD: #lemnˈar#}
1354   | #mˈalleum# | *#mˈajllu# | *#mˈaju# | *#mˈaj# {GOLD: #mˈaj#}
1355   | #pˈaːlum# | *#pˈalu# | *#pˈaɾu# | *#pˈar# {GOLD: #pˈar#}
1356   | #skandˈulam# | *#skandˈula# | *#skəndˈuɾə# | *#skɨndˈurə# {GOLD: #skɨndˈurə#}
1357   | #sekˈuːrem# | *#sekˈure# | *#sekˈuɾe# | *#sekˈure# {GOLD: #sekˈure#}
1358   | #arɡentˈaːrium# | *#ard͡ʒentˈajru# | *#aɾd͡ʒentˈajɾu# | *#ard͡ʒintˈar# {GOLD: #ard͡ʒintˈar#}
1359   | #awrˈaːrium# | *#awrˈajru# | *#awɾˈajɾu# | *#awrˈaje# {GOLD: #awrˈar#}
1360   | #klˈaːwim# | *#klˈai# | *#kʎˈai# | *#kjˈaj# {GOLD: #kˈeje#}
1361   | #fˈabrum# | *#fˈawru# | *#fˈawɾu# | *#fˈawr# {GOLD: #fˈawr#}
1362   | #fabrikˈaː# | *#fawrekˈa# | *#fəwɾekˈa# | *#fəwrekˈa# {GOLD: #ferekˈa#}
1363   | #ferrˈaːrium# | *#ferrˈajru# | *#ferrˈajɾu# | *#fərˈar# {GOLD: #fjerˈar#}
1364   | #fˈollem# | *#fˈolle# | *#fo̯ˈale# | *#fo̯ˈale# {GOLD: #fo̯ˈale#}
1365   | #lˈaːminam# | *#lˈamena# | *#lˈəmenə# | *#lˈəmɨnə# {GOLD: #lamˈurə#}
1366   | #ˈalweum# | *#ˈalbju# | *#ˈalbju# | *#ˈalbj# {GOLD: #ˈalbje#}
1367   | #bˈuttem# | *#bˈute# | *#bˈute# | *#bˈute# {GOLD: #bˈute#}
1368   | #kaldˈaːriam# | *#kaldˈajra# | *#kəldˈajɾe# | *#kəldˈare# {GOLD: #kəldˈare#}
1369   | #kˈuppam# | *#kˈupa# | *#kˈupə# | *#kˈupə# {GOLD: #kˈupə#}
1370   | #ɡallˈeːtam# | *#ɡallˈeta# | *#ɡəle̯ˈatə# | *#ɡəle̯ˈatə# {GOLD: #ɡəle̯ˈatə#}
1371   | #ˈoːllam# | *#ˈolla# | *#o̯ˈalə# | *#o̯ˈalə# {GOLD: #o̯ˈalə#}
1372   | #o̯ˈalə# | *#o̯ˈalə# | *#o̯ˈaɾə# | *#o̯ˈarə# {GOLD: #ˈolar#}
1373   | #oːllˈikellam# | *#ollˈet͡ʃella# | *#ule̯ˈat͡ʃeə# | *#ulˈet͡ʃeə# {GOLD: #ˈult͡ʃe̯a#}
1374   | #sˈakkum# | *#sˈaku# | *#sˈaku# | *#sˈak# {GOLD: #sˈak#}
1375   | #tˈestum# | *#t͡sˈɛstu# | *#t͡sˈestu# | *#t͡sˈest# {GOLD: #t͡sˈest#}
1376   | #urkeˈolum# | *#urt͡ʃˈolu# | *#uɾt͡ʃˈoɾu# | *#urt͡ʃˈor# {GOLD: #urt͡ʃˈor#}
1377   | #wˈaːsum# | *#vˈasu# | *#vˈasu# | *#vˈas# {GOLD: #vˈas#}
1378   | #baiˈulum# | *#bad͡ʒˈulu# | *#bəd͡ʒˈuɾu# | *#bəʒˈur# {GOLD: #bˈajer#}
1379   | #korrˈiɡiam# | *#korrˈed͡za# | *#kurre̯ˈad͡zə# | *#kure̯ˈazə# {GOLD: #kure̯ˈa#}
1380   | #kotˈiːtum# | *#kotˈitu# | *#kut͡sˈitu# | *#kut͡sˈit# {GOLD: #kut͡sˈit#}
1381   | #ɡrˈaːtim# | *#ɡrˈati# | *#ɡɾˈat͡si# | *#ɡrˈat͡sj# {GOLD: #ɡrˈatje#}
1382   | #fˈimbriam# | *#fˈembrja# | *#fˈembɾjə# | *#fˈəmbrjə# {GOLD: #frɨnɡˈie#}
1383   | #forfˈikem# | *#forfˈet͡ʃe# | *#foɾfe̯ˈat͡ʃe# | *#forfˈet͡ʃe# {GOLD: #fo̯arfˈet͡ʃe#}
1384   | #fˈuːnem# | *#fˈune# | *#fˈune# | *#fˈune# {GOLD: #fˈunje#}
1385   | #lawatˈuːram# | *#laatˈura# | *#lətˈuɾə# | *#lətˈurə# {GOLD: #lətˈurə#}
1386   | #liksˈiːwiam# | *#lesˈija# | *#leʃˈijə# | *#leʃˈie# {GOLD: #leʃˈie#}
1387   | #spˈuːmam# | *#spˈuma# | *#spˈumə# | *#spˈumə# {GOLD: #spˈumə#}
1388   | #sˈuːbulam# | *#sˈuwla# | *#sˈuwɾə# | *#sˈurə# {GOLD: #sˈulə#}
1389   | #tˈortam# | *#tˈorta# | *#to̯ˈaɾtə# | *#to̯ˈartə# {GOLD: #to̯ˈartə#}
1390   | #wenˈeːnum# | *#venˈenu# | *#venˈenu# | *#vinˈin# {GOLD: #venˈin#}
1391   | #klaːmˈa# | *#klamˈa# | *#kʎemˈa# | *#kimˈa# {GOLD: #kemˈa#}
1392   | #konwˈentum# | *#kovˈɛntu# | *#kuvˈentu# | *#kuvˈɨnt# {GOLD: #kuvˈɨnt#}
1393   | #dˈiːke# | *#dˈit͡ʃe# | *#d͡zˈit͡ʃe# | *#zˈit͡ʃe# {GOLD: #zˈit͡ʃe#}
1394   | #ekspˈoːne# | *#spˈone# | *#spˈune# | *#spˈune# {GOLD: #spˈune#}
1395   | #inɡannˈaː# | *#enɡannˈa# | *#enɡənnˈa# | *#ɨnɡɨnˈa# {GOLD: #ɨnɡɨnˈa#}
1396   | #interroɡˈaː# | *#enterroɡˈa# | *#enterruɡˈa# | *#ɨnteruɡˈa# {GOLD: #ɨntrebˈa#}
1397   | #lˈinɡwa# | *#lˈemba# | *#lˈembə# | *#lˈimbə# {GOLD: #lˈimbə#}
1398   | #nˈoːmem# | *#nˈome# | *#nˈume# | *#nˈume# {GOLD: #nˈume#}
1399   | #oːrˈaː# | *#orˈa# | *#uɾˈa# | *#urˈa# {GOLD: #urˈa#}
1400   | #respˈonde# | *#respˈonde# | *#rrespˈunde# | *#rəspˈunde# {GOLD: #rəspˈunde#}
1401   | #striɡˈaː# | *#streɡˈa# | *#stɾeɡˈa# | *#streɡˈa# {GOLD: #striɡˈa#}
1402   | #prehˈende# | *#prjˈɛnde# | *#pɾjˈende# | *#prˈinde# {GOLD: #prˈinde#}
1403   | #kohˈortem# | *#kˈorte# | *#ko̯ˈaɾte# | *#ko̯ˈarte# {GOLD: #kˈurte#}
1404   | #habˈeː# | *#avˈe# | *#avˈe# | *#avˈe# {GOLD: #ave̯ˈa#}
1405   | #habˈeːbat# | *#avˈea# | *#ave̯ˈa# | *#ave̯ˈa# {GOLD: #ave̯ˈa#}
1406   | #hibˈerna# | *#eˈɛrna# | *#jejˈeɾnə# | *#jejˈernə# {GOLD: #jˈarnə#}
1407   | #kˈaelum# | *#t͡ʃˈɛlu# | *#t͡ʃˈeɾu# | *#t͡ʃˈer# {GOLD: #t͡ʃˈer#}
1408   | #dˈaedam# | *#dˈɛda# | *#d͡ze̯ˈadə# | *#ze̯ˈadə# {GOLD: #zˈadə#}
1409   | #fˈaenum# | *#fˈɛnu# | *#fjˈenu# | *#fˈin# {GOLD: #fˈɨn#}
1410   | #fˈoe̯tum# | *#fˈetu# | *#fˈetu# | *#fˈət# {GOLD: #fˈət#}
1411   | #fˈoe̯ta# | *#fˈeta# | *#fe̯ˈatə# | *#fˈatə# {GOLD: #fˈatə#}
1412   | #tˈawr# | *#tˈawr# | *#tˈawɾ# | *#tˈawr# {GOLD: #tˈawr#}
1413   | #aeskultˈaː# | *#ɛskultˈa# | *#jeskultˈa# | *#jeskultˈa# {GOLD: #askultˈa#}
1414   | #kwˈem# | *#t͡ʃˈɛ# | *#t͡ʃˈe# | *#t͡ʃˈe# {GOLD: #t͡ʃˈine#}
1415   | #pˈeːnsum# | *#pˈesu# | *#pˈesu# | *#pˈəs# {GOLD: #pˈəs#}
1416   | #meːnsˈuːram# | *#mesˈura# | *#mesˈuɾə# | *#məsˈurə# {GOLD: #məsˈurə#}
1417   | #koːnsˈue# | *#kosˈe# | *#kusˈe# | *#kuse̯ˈa# {GOLD: #ko̯ˈase#}
1418   | #prˈeːnsum# | *#prˈesu# | *#pɾˈesu# | *#prˈes# {GOLD: #prˈins#}
1419   | #respˈoːnsum# | *#respˈosu# | *#rrespˈosu# | *#rəspˈos# {GOLD: #rəspˈuns#}
1420   | #oːrˈikulam# | *#orˈekla# | *#uɾe̯ˈakʎe# | *#urˈeke# {GOLD: #urˈeke#}
1421   | #ˈokulum# | *#ˈoklu# | *#ˈokʎu# | *#ˈokj# {GOLD: #ˈokj#}
1422   | #wˈetulu# | *#vˈɛklu# | *#vjˈekʎu# | *#vˈekj# {GOLD: #vˈeke#}
1423   | #weterˈaːnum# | *#veterˈanu# | *#veteɾˈənu# | *#vəterˈɨn# {GOLD: #bətrˈɨn#}
1424   | #dˈominum# | *#dˈomnu# | *#dˈomnu# | *#dˈomn# {GOLD: #dˈomn#}
1425   | #dˈomina# | *#dˈomna# | *#do̯ˈamnə# | *#do̯ˈamnə# {GOLD: #do̯ˈamnə#}
1426   | #wˈiridem# | *#vˈerde# | *#ve̯ˈaɾde# | *#vˈerde# {GOLD: #vˈerde#}
1427   | #kˈaput# | *#kˈapu# | *#kˈapu# | *#kˈap# {GOLD: #kˈap#}
1428   | #tˈenet# | *#tˈɛne# | *#t͡sˈene# | *#t͡sˈine# {GOLD: #t͡sˈine#}
1429   | #wˈidet# | *#vˈede# | *#ve̯ˈade# | *#vˈede# {GOLD: #vˈede#}
1430   | #rˈiːdet# | *#rˈide# | *#rrˈide# | *#rˈɨde# {GOLD: #rˈɨde#}
1431   | #ˌadpˈost# | *#adpˈoj# | *#apˈoj# | *#apˈoj# {GOLD: #apˈoj#}
1432   | #dˈuːk# | *#dˈu# | *#dˈu# | *#dˈu# {GOLD: #dˈu#}
1433   | #nˈomen# | *#nˈome# | *#nˈume# | *#nˈume# {GOLD: #nˈume#}
1434   | #sˈanɡwen# | *#sˈand͡ʒe# | *#sˈənd͡ʒe# | *#sˈɨnd͡ʒe# {GOLD: #sˈɨnd͡ʒe#}
1435   | #nˈon# | *#nˈo# | *#nˈo# | *#nˈo# {GOLD: #nˈu#}
1436   | #mˈel# | *#mˈɛle# | *#mje̯ˈaɾe# | *#mjˈere# {GOLD: #mjˈere#}
1437   | #fˈel# | *#fˈɛle# | *#fje̯ˈaɾe# | *#fjˈere# {GOLD: #fjˈere#}
1438   | #sˈal# | *#sˈale# | *#sˈaɾe# | *#sˈare# {GOLD: #sˈare#}
1439   | #kwˈattor# | *#pˈatro# | *#pˈatɾu# | *#pˈatru# {GOLD: #pˈatru#}
1440   | #ˈinter# | *#ˈentre# | *#jˈentɾe# | *#ˈintre# {GOLD: #ɨntrˈe#}
1441   | #frˈater# | *#frˈate# | *#fɾˈate# | *#frˈate# {GOLD: #frˈate#}
1442   | #pˈer# | *#pˈɛ# | *#pjˈe# | *#pjˈe# {GOLD: #pˈe#}
1443   | #wˈekka# | *#vˈɛka# | *#vje̯ˈakə# | *#vˈakə# {GOLD: #vˈakə#}
1444   | #ˈoːwum# | *#ˈou# | *#ˈou# | *#ˈow# {GOLD: #ˈow#}
1445   | #kˈerwum# | *#t͡ʃˈɛrbu# | *#t͡ʃˈeɾbu# | *#t͡ʃˈerb# {GOLD: #t͡ʃˈerb#}
1446   | #sereˈaː# | *#serjˈa# | *#seɾjˈa# | *#serjˈa# {GOLD: #serbˈa#}
1447   | #alwˈiːna# | *#albˈina# | *#albˈinə# | *#albˈinə# {GOLD: #albˈinə#}
1448   | #priːmawˈeːra# | *#primavˈera# | *#pɾiməve̯ˈaɾə# | *#priməvˈarə# {GOLD: #prˈiməvarə#}
1449   | #addeːwˈeːrum# | *#adevˈeru# | *#adevˈeɾu# | *#adevˈər# {GOLD: #adevˈər#}
1450   | #juːrˈaː# | *#d͡ʒurˈa# | *#d͡ʒuɾˈa# | *#ʒurˈa# {GOLD: #ʒurˈa#}
1451   | #jˈoːwis# | *#d͡ʒˈoi# | *#d͡ʒˈoi# | *#ʒˈoj# {GOLD: #ʒˈoj#}
1452   | #frˈaːktum# | *#frˈaptu# | *#fɾˈaptu# | *#frˈapt# {GOLD: #frˈɨnt#}
1453   | #dˈorsum# | *#dˈosu# | *#dˈosu# | *#dˈos# {GOLD: #dˈos#}
1454   | #deˈorsum# | *#d͡ʒˈosu# | *#d͡ʒˈosu# | *#ʒˈos# {GOLD: #ʒˈos#}
1455   | #pˈersikam# | *#pˈɛrseka# | *#pje̯ˈaɾsekə# | *#pjˈersekə# {GOLD: #pjˈersikə#}
1456   | #skrˈiːptiː# | *#skrˈipti# | *#skɾˈipti# | *#skrˈiptj# {GOLD: #skrˈise#}
1457   | #sˈeptem# | *#sˈɛpte# | *#ʃe̯ˈapte# | *#ʃˈapte# {GOLD: #ʃˈapte#}
1458   | #septimˈaːna# | *#septemˈana# | *#septemˈənə# | *#septimˈɨnə# {GOLD: #səptəmˈɨnə#}
1459   | #kˈoksam# | *#kˈopsa# | *#ko̯ˈapsə# | *#ko̯ˈapsə# {GOLD: #ko̯ˈapsə#}
1460   | #frˈiːksi# | *#frˈipsi# | *#fɾˈipsi# | *#frˈipsj# {GOLD: #frˈipse#}
1461   | #lˈaktem# | *#lˈapte# | *#lˈapte# | *#lˈapte# {GOLD: #lˈapte#}
1462   | #fˈaktum# | *#fˈaptu# | *#fˈaptu# | *#fˈapt# {GOLD: #fˈapt#}
1463   | #intellˈeːktum# | *#ent͡sellˈeptu# | *#ent͡selˈeptu# | *#ɨnt͡selˈept# {GOLD: #ɨnt͡selˈept#}
1464   | #lakˈuːkam# | *#lakˈuka# | *#ləkˈukə# | *#ləkˈukə# {GOLD: #ləptˈukə#}
1465   | #lˈukto# | *#lˈupto# | *#lˈuptu# | *#lˈupt# {GOLD: #lˈupt#}
1466   | #pˈektinem# | *#pˈɛptene# | *#pje̯ˈaptene# | *#pjˈeptinə# {GOLD: #pjˈeptene#}
1467   | #pˈektum# | *#pˈɛptu# | *#pjˈeptu# | *#pjˈept# {GOLD: #pjˈept#}
1468   | #dˈiɡnum# | *#dˈemnu# | *#dˈemnu# | *#dˈemn# {GOLD: #dˈemn#}
1469   | #lˈiɡnum# | *#lˈemnu# | *#lˈemnu# | *#lˈemn# {GOLD: #lˈemn#}
1470   | #pˈuɡnum# | *#pˈumnu# | *#pˈumnu# | *#pˈumn# {GOLD: #pˈumn#}
1471   | #eksˈiː# | *#sˈi# | *#ʃˈi# | *#ʃˈi# {GOLD: #jeʃˈi#}
1472   | #fraksinˈeːtum# | *#frasenˈetu# | *#fɾəsenˈetu# | *#frəsinˈet# {GOLD: #frəsinˈet#}
1473   | #koɡnˈaːtum# | *#komnˈatu# | *#komnˈatu# | *#komnˈat# {GOLD: #kumnˈat#}
1474   | #ˈakwa# | *#ˈapa# | *#ˈapə# | *#ˈapə# {GOLD: #ˈapə#}
1475   | #ˈekwa# | *#ˈɛpa# | *#je̯ˈapə# | *#jˈapə# {GOLD: #jˈapə#}
1476   | #kwadraːɡˈeːsimam# | *#padrad͡ʒˈesema# | *#pədɾəd͡ʒe̯ˈasemə# | *#pədrəd͡ʒˈesimə# {GOLD: #pəresˈimj#}
1477   | #lˈinɡwa# | *#lˈemba# | *#lˈembə# | *#lˈimbə# {GOLD: #lˈimbə#}
1478   | #ˌinterroɡˈaːre# | *#enterroɡˈare# | *#enterruɡˈaɾe# | *#ɨnteruɡˈare# {GOLD: #ɨntrebˈare#}
1479   | #skˈalam# | *#skˈala# | *#skˈaɾə# | *#skˈarə# {GOLD: #skˈarə#}
1480   | #skˈamam# | *#skˈama# | *#skˈəmə# | *#skˈəmə# {GOLD: #skˈamə#}
1481   | #spˈatam# | *#spˈata# | *#spˈatə# | *#spˈatə# {GOLD: #spˈatə#}
1482   | #mulˈierem# | *#muljˈere# | *#muʎe̯ˈaɾe# | *#mujˈere# {GOLD: #mujˈere#}
1483   | #parˈietem# | *#parjˈete# | *#pəɾje̯ˈate# | *#pərˈete# {GOLD: #perˈete#}
1484   | #arˈietem# | *#arjˈete# | *#aɾje̯ˈate# | *#arˈete# {GOLD: #arˈete#}
1485   | #lˈakweum# | *#lˈat͡ʃju# | *#lˈat͡ʃu# | *#lˈat͡s# {GOLD: #lˈat͡s#}
1486   | #pˈutium# | *#pˈut͡su# | *#pˈut͡su# | *#pˈut͡s# {GOLD: #pˈut͡s#}
1487   | #kamˈisiam# | *#kamˈeʃa# | *#kəme̯ˈaʃə# | *#kəmˈaʃə# {GOLD: #kəmˈaʃə#}
1488   | #ɡlˈakiem# | *#ɡlˈat͡se# | *#ɡʎˈat͡se# | *#ɡe̯ˈat͡sə# {GOLD: #ɡe̯ˈat͡sə#}
1489   | #bˈene# | *#bˈɛne# | *#bjˈene# | *#bˈine# {GOLD: #bˈine#}
1490   | #fˈerrum# | *#fˈɛrru# | *#fjˈerru# | *#fjˈer# {GOLD: #fjˈer#}
1491   | #fˈakitis# | *#fˈat͡ʃeti# | *#fˈat͡ʃet͡si# | *#fˈat͡ʃet͡sj# {GOLD: #fˈat͡ʃet͡sj#}
1492   | #pˈilum# | *#pˈelu# | *#pˈeɾu# | *#pˈər# {GOLD: #pˈər#}
1493   | #pˈirum# | *#pˈeru# | *#pˈeɾu# | *#pˈər# {GOLD: #pˈər#}
1494   | #wˈeːnam# | *#vˈena# | *#vˈenə# | *#vˈɨnə# {GOLD: #vˈɨnə#}
